Date,Open,High,Low,Close,Volume,UpAndDown
102/09/02,16.95,16.95,16.75,16.8,695,-0.1
102/09/03,16.95,16.95,16.75,16.85,"1,006",0.05
102/09/04,16.8,16.9,16.7,16.8,"1,492",-0.05
102/09/05,16.85,17.3,16.75,17.05,"3,413",0.25
102/09/06,17.1,17.7,17.1,17.6,"5,191",0.55
102/09/09,17.7,18.2,17.35,18.05,"4,280",0.45
102/09/10,18.4,19.2,18.3,18.45,"7,939",0.4
102/09/11,18.65,18.7,18.05,18.35,"4,026",-0.1
102/09/12,18.5,18.75,18.35,18.55,"3,945",0.2
102/09/13,18.75,18.8,18.15,18.25,"2,772",-0.3
102/09/14,18.25,18.4,18.15,18.15,"1,593",-0.1
102/09/16,18.25,18.5,18.15,18.2,"2,705",0.05
102/09/17,18.3,18.35,18.1,18.25,"2,289",0.05
102/09/18,18.3,18.6,18.15,18.4,"3,844",0.15
102/09/23,18.45,18.45,18.05,18.1,"4,867",-0.3
102/09/24,18.1,18.15,17.7,17.7,"2,731",-0.4
102/09/25,17.8,18.05,17.75,17.95,"2,663",0.25
102/09/26,18,18,17.6,17.6,"1,957",-0.35
102/09/27,17.65,18,17.65,17.85,"1,572",0.25
102/09/30,17.75,17.8,17.45,17.5,"1,880",-0.35
102/10/01,17.5,17.7,17.4,17.65,"1,676",0.15
102/10/02,17.65,17.65,17.35,17.5,"2,421",-0.15
102/10/03,17.4,17.85,17.4,17.8,"2,137",0.3
102/10/04,17.8,17.95,17.55,17.65,"1,619",-0.15
102/10/07,17.6,17.8,17.5,17.65,"1,827",0
102/10/08,17.65,17.75,17.55,17.75,931,0.1
102/10/09,17.65,17.7,17.35,17.4,"2,147",-0.35
102/10/11,17.65,17.65,17.25,17.25,"1,259",-0.15
102/10/14,17.25,17.25,17,17.05,"1,636",-0.2
102/10/15,17.25,17.3,17.1,17.2,"1,423",0.15
102/10/16,17.2,17.25,17,17.05,"1,329",-0.15
102/10/17,17.25,17.25,17,17.15,812,0.1
102/10/18,17.25,17.25,17.1,17.25,"1,082",0.1
102/10/21,17.25,17.25,17,17.05,907,-0.2
102/10/22,17.1,17.1,16.9,17,"1,387",-0.05
102/10/23,17,17.1,16.95,17.05,707,0.05
102/10/24,17,17.15,17,17.15,679,0.1
102/10/25,17.1,17.2,17.05,17.2,803,0.05
102/10/28,17.25,17.4,17.2,17.35,"1,526",0.15
102/10/29,17.45,17.5,17.2,17.3,"1,197",-0.05
102/10/30,17.3,17.35,17.15,17.25,"1,154",-0.05
102/10/31,17.25,17.3,17.15,17.3,957,0.05
102/11/01,17.3,17.35,17,17,810,-0.3
102/11/04,17,17.15,17,17.1,514,0.1
102/11/05,17.1,17.15,17,17.05,756,-0.05
102/11/06,17.1,17.15,17,17,747,-0.05
102/11/07,17,17.1,17,17.05,456,0.05
102/11/08,17,17.1,16.95,17,655,-0.05
102/11/11,17,17.05,16.9,16.95,764,-0.05
102/11/12,17,17.1,17,17,757,0.05
102/11/13,17,17.05,16.7,16.9,922,-0.1
102/11/14,16.9,16.9,16.7,16.7,"1,568",-0.2
102/11/15,16.7,16.9,16.65,16.9,959,0.2
102/11/18,16.9,16.95,16.8,16.85,892,-0.05
102/11/19,16.8,17,16.8,16.9,"1,069",0.05
102/11/20,16.9,17,16.85,16.9,786,0
102/11/21,16.95,16.95,16.7,16.75,976,-0.15
102/11/22,16.75,16.9,16.7,16.7,927,-0.05
102/11/25,16.8,17.35,16.75,17.2,"1,411",0.5
102/11/26,17.25,17.4,17.05,17.25,"1,834",0.05
102/11/27,17.3,17.4,17.1,17.35,"1,869",0.1
102/11/28,17.4,17.65,17.25,17.3,"2,853",-0.05
102/11/29,17.5,17.6,17.4,17.5,"1,969",0.2
102/12/02,17.65,17.65,17.45,17.5,"1,007",0
102/12/03,17.5,17.5,17.2,17.3,"1,620",-0.2
102/12/04,17.1,17.5,17.1,17.35,"1,073",0.05
102/12/05,17.35,17.5,17.2,17.25,894,-0.1
102/12/06,17.2,17.4,17.15,17.15,"1,016",-0.1
102/12/09,17.25,17.6,17.2,17.5,"1,719",0.35
102/12/10,17.4,17.75,17.4,17.5,"1,350",0
102/12/11,17.5,17.6,17.25,17.35,"1,919",-0.15
102/12/12,17.2,17.25,17.1,17.15,"1,209",-0.2
102/12/13,17.25,17.3,17.05,17.15,"1,572",0
102/12/16,17.15,17.5,17.1,17.4,"1,289",0.25
102/12/17,17.35,17.55,17.25,17.4,"1,042",0
102/12/18,17.3,17.4,17.25,17.25,995,-0.15
102/12/19,17.35,17.45,17.3,17.4,977,0.15
102/12/20,17.35,17.55,17.35,17.55,"1,147",0.15
102/12/23,17.55,18.05,17.55,17.9,"2,404",0.35
102/12/24,18,18.35,17.9,18.2,"3,176",0.3
102/12/25,18.35,18.5,18.3,18.3,"2,486",0.1
102/12/26,18.35,18.45,18.1,18.15,"1,908",-0.15
102/12/27,18.15,18.2,18.05,18.1,"1,487",-0.05
102/12/30,18.2,18.3,18.1,18.3,"1,757",0.2
102/12/31,18.3,18.3,18.1,18.2,932,-0.1
103/01/02,18.1,18.45,18.1,18.45,"1,760",0.25
103/01/03,18.45,18.45,18.1,18.1,"1,490",-0.35
103/01/06,18.2,18.3,17.95,18.1,"1,533",0
103/01/07,18,18.1,17.85,17.9,"1,154",-0.2
103/01/08,17.9,18.05,17.85,17.85,"1,103",-0.05
103/01/09,17.85,18,17.6,17.65,"1,536",-0.2
103/01/10,17.65,17.8,17.55,17.65,"2,057",0
103/01/13,17.7,17.9,17.6,17.75,"1,162",0.1
103/01/14,17.7,17.8,17.55,17.8,728,0.05
103/01/15,17.65,17.8,17.65,17.8,"1,375",0
103/01/16,17.85,17.85,17.6,17.6,"1,452",-0.2
103/01/17,17.6,17.95,17.55,17.95,"1,041",0.35
103/01/20,17.95,18.05,17.85,18,"1,409",0.05
103/01/21,18,18.1,17.85,18.05,"1,523",0.05
103/01/22,18.05,18.25,18.05,18.25,"1,601",0.2
103/01/23,18.25,18.35,18.15,18.3,"1,930",0.05
103/01/24,18.2,18.25,18.05,18.2,"2,115",-0.1
103/01/27,17.7,17.95,17.55,17.8,"2,366",-0.4
103/02/05,17.4,17.65,17.25,17.55,"3,520",-0.25
103/02/06,17.4,17.5,17.3,17.4,"2,026",-0.15
103/02/07,17.6,17.7,17.4,17.65,"1,376",0.25
103/02/10,17.8,17.85,17.45,17.5,"1,012",-0.15
103/02/11,17.5,17.6,17.45,17.55,432,0.05
103/02/12,17.6,17.75,17.55,17.7,"1,823",0.15
103/02/13,17.55,17.6,17.4,17.4,"1,250",-0.3
103/02/14,17.6,17.65,17.45,17.6,"1,628",0.2
103/02/17,17.7,17.75,17.6,17.6,944,0
103/02/18,17.6,17.75,17.55,17.75,755,0.15
103/02/19,17.75,17.8,17.5,17.6,"1,082",-0.15
103/02/20,17.5,17.65,17.4,17.55,"1,616",-0.05
103/02/21,17.65,17.75,17.6,17.75,"1,620",0.2
103/02/24,17.8,17.8,17.65,17.8,734,0.05
103/02/25,17.9,18,17.8,17.9,"1,255",0.1
103/02/26,17.9,18,17.8,17.8,"1,056",-0.1
103/02/27,17.9,18.15,17.8,18,"1,052",0.2
103/03/03,17.8,18,17.65,17.65,"1,057",-0.35
103/03/04,17.6,17.65,17.35,17.45,"1,534",-0.2
103/03/05,17.6,17.75,17.55,17.55,627,0.1
103/03/06,17.65,17.9,17.65,17.9,912,0.35
103/03/07,17.9,18,17.65,17.85,"1,095",-0.05
103/03/10,17.85,17.9,17.75,17.85,369,0
103/03/11,17.85,17.85,17.45,17.55,"1,425",-0.3
103/03/12,17.5,17.5,17.3,17.5,"1,273",-0.05
103/03/13,17.5,17.55,17.3,17.5,765,0
103/03/14,17.5,17.6,17.3,17.45,"1,178",-0.05
103/03/17,17.65,17.65,17.2,17.4,934,-0.05
103/03/18,17.45,17.5,17.25,17.4,"1,084",0
103/03/19,17.4,17.4,17.1,17.2,"1,145",-0.2
103/03/20,17.3,17.3,17.05,17.15,"1,021",-0.05
103/03/21,17.2,17.2,17,17.15,"1,160",0
103/03/24,17.15,17.3,17.1,17.3,924,0.15
103/03/25,17.2,17.35,17.15,17.3,708,0
103/03/26,17.35,17.55,17.2,17.5,"1,459",0.2
103/03/27,17.4,17.55,17.35,17.4,830,-0.1
103/03/28,17.35,17.6,17.3,17.55,"1,312",0.15
103/03/31,17.6,17.8,17.55,17.8,"1,441",0.25
103/04/01,17.75,17.8,17.55,17.8,"1,013",0
103/04/02,17.8,17.9,17.6,17.9,"1,776",0.1
103/04/03,17.7,17.85,17.65,17.8,"1,082",-0.1
103/04/07,17.75,17.85,17.5,17.85,"1,791",0.05
103/04/08,17.65,17.8,17.55,17.7,"1,076",-0.15
103/04/09,17.6,17.7,17.55,17.6,952,-0.1
103/04/10,17.6,17.7,17.5,17.65,680,0.05
103/04/11,17.6,17.6,17.4,17.6,852,-0.05
103/04/14,17.4,17.6,17.35,17.5,888,-0.1
103/04/15,17.45,17.6,17.45,17.6,701,0.1
103/04/16,17.6,17.8,17.45,17.75,"1,149",0.15
103/04/17,17.75,17.8,17.65,17.7,823,-0.05
103/04/18,17.7,17.8,17.55,17.8,572,0.1
103/04/21,17.8,17.8,17.6,17.6,586,-0.2
103/04/22,17.55,17.6,17.45,17.45,"1,322",-0.15
103/04/23,17.5,17.55,17.4,17.5,860,0.05
103/04/24,17.4,17.5,17.35,17.5,975,0
103/04/25,17.5,17.5,17.1,17.2,983,-0.3
103/04/28,17.15,17.4,17.15,17.3,"1,125",0.1
103/04/29,17.3,17.4,17.2,17.35,930,0.05
103/04/30,17.3,17.4,17.15,17.15,766,-0.2
103/05/02,17.15,17.65,17.1,17.15,"1,192",0
103/05/05,17.3,17.4,17.15,17.35,890,0.2
103/05/06,17.35,17.45,17.3,17.35,795,0
103/05/07,17.3,17.45,17.15,17.25,"1,229",-0.1
103/05/08,17.3,17.35,17.15,17.25,"1,792",0
103/05/09,17.25,17.3,17.15,17.15,824,-0.1
103/05/12,17.15,17.2,17.05,17.2,905,0.05
103/05/13,17.2,17.35,17.2,17.3,933,0.1
103/05/14,17.3,17.4,17.25,17.4,"1,189",0.1
103/05/15,17.4,17.4,17.25,17.35,595,-0.05
103/05/16,17.3,17.4,17.2,17.4,745,0.05
103/05/19,17.3,17.35,17.25,17.25,736,-0.15
103/05/20,17.35,17.4,17.25,17.3,888,0.05
103/05/21,17.3,17.35,17.1,17.15,"1,198",-0.15
103/05/22,17.1,17.25,17.1,17.15,"1,475",0
103/05/23,17.15,17.25,17.1,17.25,870,0.1
103/05/26,17.15,17.2,17.05,17.2,771,-0.05
103/05/27,17.2,17.2,17.05,17.2,673,0
103/05/28,17.2,17.3,17.05,17.3,"1,406",0.1
103/05/29,17.3,17.3,17.15,17.15,"1,022",-0.15
103/05/30,17.15,17.2,17,17.2,"1,017",0.05
103/06/03,17.05,17.2,16.95,16.95,"1,095",-0.25
103/06/04,17,17.05,16.6,16.7,"1,494",-0.25
103/06/05,16.75,16.75,16.45,16.55,"1,995",-0.15
103/06/06,16.55,16.7,16.55,16.65,"1,138",0.1
103/06/09,16.55,16.85,16.55,16.8,691,0.15
103/06/10,16.85,16.9,16.75,16.85,979,0.05
103/06/11,16.85,17,16.8,16.8,933,-0.05
103/06/12,16.8,16.8,16.65,16.75,873,-0.05
103/06/13,16.7,16.75,16.6,16.65,945,-0.1
103/06/16,16.6,16.6,16.5,16.5,"1,590",-0.15
103/06/17,16.6,16.75,16.5,16.65,"1,090",0.15
103/06/18,16.7,17,16.65,16.85,"2,329",0.2
103/06/19,16.85,16.9,16.6,16.7,"1,330",-0.15
103/06/20,16.65,16.7,16.5,16.7,925,0
103/06/23,16.65,16.65,16.5,16.65,870,-0.05
103/06/24,16.05,16.6,16.05,16.55,913,-0.1
103/06/25,16.5,16.55,16.4,16.45,769,-0.1
103/06/26,16.35,16.55,16.35,16.5,"1,015",0.05
103/06/27,16.4,16.45,16.25,16.3,"1,085",-0.2
103/06/30,16.3,16.4,16.25,16.3,884,0
103/07/01,16.5,16.65,16.5,16.55,"1,022",0.25
103/07/02,16.6,16.65,16.5,16.55,"1,324",0
103/07/03,16.55,16.65,16.45,16.5,658,-0.05
103/07/04,16.5,16.55,16.45,16.5,925,0
103/07/07,16.5,16.55,16.45,16.55,935,0.05
103/07/08,16.55,16.55,16.45,16.5,734,-0.05
103/07/09,16.5,16.6,16.5,16.5,668,0
103/07/10,16.6,16.95,16.55,16.9,"2,491",0.4
103/07/11,16.7,16.8,16.6,16.75,"1,045",-0.15
103/07/14,16.8,17.15,16.7,17.1,"1,305",0.35
103/07/15,17.1,17.1,16.9,16.95,557,-0.15
103/07/16,16.85,17.05,16.85,17,964,0.05
103/07/17,17,17.15,16.85,17,792,0
103/07/18,16.9,17.1,16.85,17,694,0
103/07/21,17.2,17.25,17.05,17.1,"1,634",0.1
103/07/22,17.1,17.4,17.05,17.3,"1,656",0.2
103/07/24,17.35,17.35,17.2,17.3,791,0
103/07/25,17.3,17.3,17.1,17.15,870,-0.15
103/07/28,17.15,17.3,17,17.2,"1,674",0.05
103/07/29,17.2,17.35,17.1,17.25,"1,838",0.05
103/07/30,17.3,17.4,17.25,17.4,"1,290",0.15
103/07/31,17.45,17.45,17.2,17.35,"2,058",-0.05
103/08/01,17.35,17.35,17.1,17.3,689,-0.05
103/08/04,17.1,17.2,17,17.1,"1,014",-0.2
103/08/05,17,17.1,16.65,16.75,"1,962",-0.35
103/08/06,16.65,16.9,16.6,16.75,"1,221",0
103/08/07,16.75,16.9,16.6,16.85,"1,031",0.1
103/08/08,16.9,16.95,16.6,16.75,"1,447",-0.1
103/08/11,16.65,17,16.65,16.85,806,0.1
103/08/12,17,17,16.8,17,"1,526",0.15
103/08/13,17.2,17.4,17.1,17.4,"1,633",0.4
103/08/14,17.6,17.6,17.05,17.05,"1,212",-0.35
103/08/15,17.3,17.3,17.05,17.15,"1,165",0.1
103/08/18,17.25,17.35,17.1,17.2,"1,472",0.05
103/08/19,17.3,17.3,17.15,17.2,"1,388",0
103/08/20,17.4,18.05,17.35,17.4,"4,693",0.2
103/08/21,17.65,17.65,17.45,17.45,"3,366",0.05
103/08/22,17.65,18,17.65,17.95,"4,516",0.5
103/08/25,18,18.65,17.9,18.45,"5,113",0.5
103/08/26,18.4,18.6,18.25,18.3,"3,477",-0.15
103/08/27,18.3,18.4,18.2,18.35,"2,727",0.05
103/08/28,18.35,18.4,18.15,18.25,"1,602",-0.1
103/08/29,18.25,18.35,18.2,18.25,"1,357",0
103/09/01,18.25,18.3,18,18,"2,010",-0.25
103/09/02,18,18.15,17.9,18,"1,214",0
103/09/03,18.05,18.3,18,18.1,"1,561",0.1
103/09/04,18.1,18.4,18.05,18.2,"1,769",0.1
103/09/05,18.25,18.55,18.25,18.45,"2,153",0.25
103/09/09,18.6,18.8,18.5,18.75,"3,568",0.3
103/09/10,18.75,18.95,18.35,18.5,"2,432",-0.25
103/09/11,18.5,18.55,18.3,18.4,"2,437",-0.1
103/09/12,18.35,18.4,18,18,"1,927",-0.4
103/09/15,17.95,18.15,17.9,18.1,"1,657",0.1
103/09/16,18.2,18.2,17.8,17.9,"1,402",-0.2
103/09/17,17.9,18.1,17.9,18,"2,797",0.1
103/09/18,18.1,18.4,18.05,18.3,"1,818",0.3
103/09/19,18.4,18.4,18.05,18.1,"1,889",-0.2
103/09/22,18.1,18.1,17.5,17.65,"2,927",-0.45
103/09/23,17.65,17.8,17.55,17.6,"1,483",-0.05
103/09/24,17.65,17.9,17.65,17.85,"2,129",0.25
103/09/25,17.95,17.95,17.5,17.65,"1,448",-0.2
103/09/26,17.55,17.7,17.45,17.65,"1,232",0
103/09/29,17.65,17.9,17.4,17.6,"3,023",-0.05
103/09/30,17.75,17.85,17.6,17.85,"1,745",0.25
103/10/01,17.9,18.1,17.65,18,"1,872",0.15
103/10/02,18,18.05,17.7,18,"1,915",0
103/10/03,17.85,18.05,17.8,18.05,"1,071",0.05
103/10/06,18,18.25,17.85,18.15,"1,722",0.1
103/10/07,18,18.2,17.9,18.15,"2,657",0
103/10/08,17.95,18.05,17.55,17.55,"2,955",-0.6
103/10/09,17.65,17.7,17.3,17.45,"3,087",-0.1
103/10/13,17.05,17.35,17.05,17.2,"1,401",-0.25
103/10/14,17.1,17.85,17.1,17.85,"1,825",0.65
103/10/15,17.85,17.9,17.55,17.65,"2,743",-0.2
103/10/16,17.6,17.8,17.35,17.55,"2,162",-0.1
103/10/17,17.7,17.75,17.4,17.5,"2,364",-0.05
103/10/20,17.6,18,17.6,17.75,"2,226",0.25
103/10/21,17.75,17.8,17.4,17.45,"1,447",-0.3
103/10/22,17.65,17.85,17.6,17.65,"1,929",0.2
103/10/23,17.8,18.55,17.7,18.4,"3,518",0.75
103/10/24,18.4,18.4,17.85,17.9,"2,712",-0.5
103/10/27,18.05,18.1,17.7,17.7,"1,208",-0.2
103/10/28,17.9,18.4,17.9,18.1,"2,212",0.4
103/10/29,18.3,18.35,17.75,17.85,"1,880",-0.25
103/10/30,17.9,18.05,17.75,17.85,"2,117",0
103/10/31,18,18.1,17.8,17.95,"1,565",0.1
103/11/03,17.95,18.3,17.9,18.05,"2,240",0.1
103/11/04,18.15,18.3,18,18,"1,936",-0.05
103/11/05,18.15,19.15,18.1,18.85,"7,542",0.85
103/11/06,18.95,18.95,18.55,18.7,"3,355",-0.15
103/11/07,18.75,18.75,18.45,18.65,"1,808",-0.05
103/11/10,18.75,19.5,18.65,18.75,"5,427",0.1
103/11/11,18.9,19,18.8,18.85,"2,261",0.1
103/11/12,18.8,19.1,18.7,18.9,"3,203",0.05
103/11/13,19,19,18.7,18.8,"1,380",-0.1
103/11/14,19.4,19.5,19,19,"4,765",0.2
103/11/17,19.2,19.2,18.75,18.8,"3,073",-0.2
103/11/18,18.8,19,17.55,17.85,"5,245",-0.95
103/11/19,18,18.5,17.75,18.3,"4,478",0.45
103/11/20,18.45,18.45,18,18,"2,835",-0.3
103/11/21,18,18.2,18,18.2,"1,499",0.2
103/11/24,18.35,18.6,18.3,18.5,"3,396",0.3
103/11/25,18.45,18.5,18.15,18.2,"1,798",-0.3
103/11/26,18.2,18.25,17.8,17.9,"2,203",-0.3
103/11/27,17.85,18,17.6,17.75,"2,534",-0.15
103/11/28,18,18.8,17.95,18.35,"3,643",0.6
103/12/01,18.2,19,18.2,18.25,"5,349",-0.1
103/12/02,18.3,18.4,17.9,18,"3,162",-0.25
103/12/03,18.2,18.75,18.1,18.6,"2,657",0.6
103/12/04,18.8,19.5,18.7,19.45,"6,401",0.85
103/12/05,19.8,20,19.1,19.1,"5,345",-0.35
103/12/08,19.5,19.75,19.3,19.45,"3,853",0.35
103/12/09,19.7,19.85,19.2,19.2,"2,787",-0.25
103/12/10,19.45,19.45,18.8,19,"2,236",-0.2
103/12/11,19,19.2,18.9,18.95,"1,622",-0.05
103/12/12,19.2,19.2,18.95,19.05,"1,871",0.1
103/12/15,19.2,20.05,19.15,19.6,"5,303",0.55
103/12/16,19.8,20.2,19.7,19.75,"5,241",0.15
103/12/17,19.6,19.7,19.15,19.15,"3,971",-0.6
103/12/18,19.4,20.45,19.25,20.4,"9,607",1.25
103/12/19,20.6,21.8,20.4,21.8,"12,900",1.4
103/12/22,22.25,22.4,21.6,21.7,"7,570",-0.1
103/12/23,22,22.75,21.65,21.75,"7,700",0.05
103/12/24,22.15,22.6,22,22.1,"6,131",0.35
103/12/25,22.3,22.3,21.8,21.95,"2,534",-0.15
103/12/26,21.95,22.2,21.7,22.05,"2,347",0.1
103/12/27,22.1,22.25,21.8,21.8,"1,871",-0.25
103/12/29,21.95,22.1,21.65,21.7,"3,582",-0.1
103/12/30,21.75,22.7,21.7,22.05,"6,112",0.35
103/12/31,22.3,22.65,22.1,22.4,"4,389",0.35
104/01/05,22.4,22.8,22.3,22.45,"5,104",0.05
104/01/06,22.45,22.7,22.2,22.2,"5,530",-0.25
104/01/07,22.3,23.75,22.3,23.25,"10,030",1.05
104/01/08,23.75,23.9,22.8,22.8,"8,449",-0.45
104/01/09,23.25,24.35,23,24.35,"7,582",1.55
104/01/12,24.35,24.45,23.8,24.1,"6,096",-0.25
104/01/13,24.6,25.05,24.2,24.5,"6,962",0.4
104/01/14,24.6,24.8,24.25,24.3,"3,683",-0.2
104/01/15,23.55,24,23.05,23.35,"5,978",-0.95
104/01/16,23.7,24.2,22.8,23.7,"7,132",0.35
104/01/19,23.3,23.65,22.9,22.95,"4,268",-0.75
104/01/20,23.2,23.55,22.9,23.05,"4,018",0.1
104/01/21,23.6,23.7,23.2,23.4,"4,932",0.35
104/01/22,23.5,23.5,23.1,23.25,"4,438",-0.15
104/01/23,23.35,23.5,22.8,23.15,"4,231",-0.1
104/01/26,23.35,23.85,23.1,23.2,"7,236",0.05
104/01/27,23.8,23.8,23.1,23.3,"4,776",0.1
104/01/28,23.1,23.1,22.8,22.95,"3,010",-0.35
104/01/29,23,23.25,22.15,22.4,"6,512",-0.55
104/01/30,22.45,22.6,21.9,22.4,"6,994",0
104/02/02,22.05,22.2,21.45,21.6,"4,922",-0.8
104/02/03,21.3,21.75,21.2,21.6,"4,108",0
104/02/04,21.6,21.9,21.15,21.75,"6,275",0.15
104/02/05,21.85,22.6,21.5,22.55,"6,145",0.8
104/02/06,22.3,22.65,21.85,22.55,"5,419",0
104/02/09,22.45,22.45,22.05,22.4,"2,796",-0.15
104/02/10,22.4,22.65,22.2,22.2,"2,563",-0.2
104/02/11,22.3,22.5,21.85,21.95,"2,906",-0.25
104/02/12,22.2,22.7,22.05,22.7,"4,508",0.75
104/02/13,22.7,23,22.5,22.8,"4,508",0.1
104/02/24,23.2,23.35,22.3,22.45,"3,466",-0.35
104/02/25,22.5,22.95,22.3,22.75,"4,975",0.3
104/02/26,22.75,23.1,22.6,23.05,"2,742",0.3
104/03/02,23.5,23.55,22.8,23.2,"4,725",0.15
104/03/03,23.25,23.3,22.85,23,"1,705",-0.2
104/03/04,23,23.05,22.4,22.4,"2,462",-0.6
104/03/05,22.45,22.65,21.7,21.9,"3,406",-0.5
104/03/06,22,22.35,21.8,22.35,"2,388",0.45
104/03/09,22.2,22.25,21.85,21.85,"2,593",-0.5
104/03/10,22,22.05,21.65,21.7,"2,652",-0.15
104/03/11,21.7,22.45,21.7,22.1,"3,619",0.4
104/03/12,22.25,23,22.2,22.75,"4,398",0.65
104/03/13,23,23.3,22.8,22.8,"3,874",0.05
104/03/16,23.2,23.25,22.95,22.95,"2,707",0.15
104/03/17,23.35,23.95,23.25,23.6,"5,697",0.65
104/03/18,23.6,23.95,23.45,23.75,"4,797",0.15
104/03/19,23.75,23.75,23,23.5,"3,175",-0.25
104/03/20,23.5,23.7,23,23,"2,277",-0.5
104/03/23,23,23,22.4,22.65,"3,275",-0.35
104/03/24,22.85,23.4,22.65,23.3,"4,261",0.65
104/03/25,23.3,23.3,22.9,23.1,"1,553",-0.2
104/03/26,23,23.1,21.8,22.2,"5,146",-0.9
104/03/27,22.1,22.15,21.6,21.95,"2,710",-0.25
104/03/30,22.3,22.6,22.1,22.15,"2,468",0.2
104/03/31,22.5,23.55,22.35,23.25,"5,927",1.1
104/04/01,23.25,23.5,22.75,23.15,"4,414",-0.1
104/04/02,22.9,23.4,22.85,23.15,"2,214",0
104/04/07,23,23.45,22.85,23.45,"2,618",0.3
104/04/08,23.4,23.4,22.8,23.1,"3,243",-0.35
104/04/09,23.3,23.7,23.3,23.3,"4,285",0.2
104/04/10,23.3,23.45,22.95,23.1,"2,052",-0.2
104/04/13,23.1,23.85,23.05,23.7,"3,425",0.6
104/04/14,23.8,23.8,23.5,23.7,"3,593",0
104/04/15,23.9,24.4,23,23.15,"5,345",-0.55
104/04/16,23.15,23.15,22.7,23.1,"2,993",-0.05
104/04/17,23,23.1,22.7,22.75,"1,794",-0.35
104/04/20,22.3,22.55,21.25,21.25,"6,005",-1.5
104/04/21,21.3,21.6,20.95,21.5,"4,530",0.25
104/04/22,21.6,21.75,21.4,21.6,"2,417",0.1
104/04/23,21.75,22,21.6,21.8,"3,013",0.2
104/04/24,21.8,21.9,20.3,20.35,"9,045",-1.45
104/04/27,20.35,20.35,19.35,19.6,"9,891",-0.75
104/04/28,19.65,20.3,19.6,20.05,"6,387",0.45
104/04/29,20.25,20.7,20.05,20.65,"6,150",0.6
104/04/30,20.5,20.85,20.15,20.85,"3,998",0.2
104/05/04,20.8,21.25,20.65,20.8,"4,191",-0.05
104/05/05,21.05,21.45,20.8,21,"3,789",0.2
104/05/06,20.95,20.95,19.8,20.2,"5,619",-0.8
104/05/07,20.2,20.3,19.95,20.1,"2,523",-0.1
104/05/08,20.45,20.6,20.2,20.3,"4,306",0.2
104/05/11,20.5,20.75,19.95,19.95,"1,685",-0.35
104/05/12,20,20.2,19.95,20.1,"2,022",0.15
104/05/13,20.3,20.3,20.05,20.15,"1,340",0.05
104/05/14,20.35,20.6,20.1,20.45,"2,455",0.3
104/05/15,20.5,20.55,19.8,19.9,"3,268",-0.55
104/05/18,20.2,20.2,19,19.3,"4,182",-0.6
104/05/19,19.5,20,19.05,19.7,"2,807",0.4
104/05/20,19.75,19.9,19.35,19.4,"3,068",-0.3
104/05/21,19.25,19.25,18.05,18.05,"9,518",-1.35
104/05/22,18,18.15,17.65,18.05,"6,096",0
104/05/25,18.2,18.45,17.95,18.05,"4,124",0
104/05/26,18.1,18.2,17.8,17.95,"2,402",-0.1
104/05/27,18,18.05,17.7,17.75,"2,912",-0.2
104/05/28,17.75,17.9,17.35,17.55,"4,142",-0.2
104/05/29,17.6,17.9,17.4,17.65,"5,185",0.1
104/06/01,17.7,17.75,17,17.05,"3,770",-0.6
104/06/02,17.05,17.3,16.95,17,"4,237",-0.05
104/06/03,17,17.1,16.7,16.8,"4,617",-0.2
104/06/04,16.75,16.9,16.5,16.5,"4,629",-0.3
104/06/05,16.5,16.7,16.2,16.4,"3,455",-0.1
104/06/08,16.4,16.4,15.5,15.85,"5,192",-0.55
104/06/09,15.7,15.8,15,15,"4,963",-0.85
104/06/10,15,16.15,15,16.05,"5,407",1.05
104/06/11,16.3,16.3,15.6,15.7,"4,138",-0.35
104/06/12,15.7,15.85,15.5,15.6,"2,333",-0.1
104/06/15,15.55,15.6,15.1,15.15,"3,104",-0.45
104/06/16,15.1,15.2,14.8,14.8,"6,222",-0.35
104/06/17,14.85,15,14.7,14.8,"6,125",0
104/06/18,15,16.05,15,15.95,"8,352",1.15
104/06/22,16,16.05,15.65,15.65,"3,440",-0.3
104/06/23,15.7,15.75,15.3,15.4,"4,068",-0.25
104/06/24,15.4,15.45,15.2,15.3,"3,433",-0.1
104/06/25,15.6,16.05,15.4,15.75,"4,430",0.45
104/06/26,15.9,15.95,15.65,15.9,"2,879",0.15
104/06/29,15.7,15.95,15.6,15.75,"2,560",-0.15
104/06/30,15.75,16.25,15.65,16,"4,254",0.25
104/07/01,16.15,16.6,15.85,16.6,"5,388",0.6
104/07/02,16.65,16.75,16.3,16.55,"5,080",-0.05
104/07/03,16.55,16.6,16.25,16.35,"3,150",-0.2
104/07/06,16.35,17.25,16.3,16.75,"4,165",0.4
104/07/07,17.3,17.55,17.25,17.55,"6,732",0.8
104/07/08,17.55,17.55,16.9,17.2,"6,683",-0.35
104/07/09,16.9,17.15,16.25,16.85,"4,619",-0.35
104/07/13,17.4,17.45,16.85,16.85,"3,741",0
104/07/14,17.05,17.2,16.85,16.85,"2,306",0
104/07/15,16.95,17.5,16.95,17.35,"4,252",0.5
104/07/16,17.5,17.65,17.25,17.25,"3,260",-0.1
104/07/17,17.3,17.35,17.05,17.2,"1,551",-0.05
104/07/20,17.2,17.3,16.2,16.2,"3,845",-1
104/07/21,16.3,16.5,16.25,16.3,"2,149",0.1
